[12:54:10 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:54:15 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:55:19 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:55:24 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:56:10 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:56:18 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:57:03 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:57:11 AM]  Logout : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:57:22 AM]  Login : [Beri] 2.001.401.025 [Ruby] 1.999.558.488
[12:58:45 AM]  Nhặt +17296 beri
[12:58:49 AM]  Nhặt +6696 beri
[12:59:10 AM]  Nhặt +6435 beri
[12:59:21 AM]  Nhặt +9207 beri
[12:59:36 AM]  Nhặt +297 beri
[12:59:39 AM]  Nhặt +15543 beri
[12:59:47 AM]  Nhặt +7524 beri
[12:59:49 AM]  Nhặt +2079 beri
[12:59:52 AM]  Nhặt +14751 beri
[12:59:53 AM]  Nhặt +1287 beri
[12:59:55 AM]  Nhặt +13860 beri
[01:00:00 AM]  Nhặt +8811 beri
[01:00:11 AM]  Nhặt +10890 beri
[01:00:22 AM]  Nhặt +10692 beri
[01:00:25 AM]  Nhặt +9999 beri
[01:00:26 AM]  Logout : [Beri] 2.001.536.392 [Ruby] 1.999.558.488
[01:01:08 AM]  Login : [Beri] 2.001.536.392 [Ruby] 1.999.558.488
[01:01:12 AM]  Nhặt +1287 beri
[01:01:16 AM]  Nhặt +1188 beri
[01:02:47 AM]  Nhặt +15741 beri
[01:02:51 AM]  Logout : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[01:02:58 AM]  Login : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[01:03:00 AM]  Logout : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[02:39:28 AM]  Login : [Beri] 2.001.554.608 [Ruby] 1.999.558.488
[02:39:36 AM]  Nhặt +10692 beri
[02:39:36 AM]  Nhặt +7920 beri
[02:39:53 AM]  Nhặt +15048 beri
[02:39:57 AM]  Nhặt +16830 beri
[02:39:58 AM]  Nhặt +396 beri
[02:40:02 AM]  Nhặt +19008 beri
[02:40:03 AM]  Nhặt +13761 beri
[02:40:08 AM]  Nhặt +3960 beri
[02:40:14 AM]  Nhặt +14652 beri
[02:40:30 AM]  Nhặt +16038 beri
[02:40:31 AM]  Nhặt +11682 beri
[02:41:51 AM]  Nhặt +14454 beri
[02:41:59 AM]  Nhặt +6534 beri
[02:42:12 AM]  Nhặt +14355 beri
[02:42:15 AM]  Nhặt +19503 beri
[02:42:23 AM]  Nhặt +8217 beri
[02:42:25 AM]  Nhặt +11385 beri
[02:42:48 AM]  Nhặt +4158 beri
[02:45:30 AM]  Nhặt +891 beri
[02:47:22 AM]  Mua Bão tố -500 ruby
[03:06:59 PM]  Nhặt +12276 beri
[03:07:02 PM]  Nhặt +891 beri
[03:07:07 PM]  Nhặt +16335 beri
[03:07:10 PM]  Nhặt +18513 beri
[03:07:13 PM]  Nhặt +18513 beri
[03:07:17 PM]  Nhặt +7524 beri
[03:07:18 PM]  Nhặt +1386 beri
[03:07:24 PM]  Nhặt +4554 beri
[03:07:31 PM]  Nhặt +11979 beri
[03:07:33 PM]  Nhặt +12870 beri
[03:07:34 PM]  Nhặt +990 beri
[03:07:36 PM]  Nhặt +2277 beri
[03:07:37 PM]  Nhặt +17028 beri
[03:07:38 PM]  Nhặt +2178 beri
[03:07:40 PM]  Nhặt +18018 beri
[03:07:41 PM]  Nhặt +12078 beri
[03:07:45 PM]  Nhặt +18414 beri
[03:07:48 PM]  Nhặt +13266 beri
[03:07:49 PM]  Nhặt +7524 beri
[03:07:50 PM]  Nhặt +198 beri
[03:07:51 PM]  Nhặt +15642 beri
[03:07:52 PM]  Nhặt +8712 beri
[03:07:56 PM]  Nhặt +17919 beri
[03:08:02 PM]  Nhặt +11781 beri
[03:08:05 PM]  Nhặt +8514 beri
[03:08:05 PM]  Nhặt +9999 beri
[03:08:07 PM]  Nhặt +4950 beri
[03:08:14 PM]  Nhặt +17226 beri
[03:08:15 PM]  Nhặt +6039 beri
[03:08:17 PM]  Nhặt +19107 beri
[03:08:18 PM]  Nhặt +13266 beri
[03:08:20 PM]  Nhặt +1584 beri
[03:08:21 PM]  Nhặt +13464 beri
[03:08:22 PM]  Nhặt +9504 beri
[03:08:28 PM]  Nhặt +1881 beri
[03:08:31 PM]  Nhặt +18117 beri
[03:08:32 PM]  Nhặt +16434 beri
[03:08:34 PM]  Nhặt +2673 beri
[03:08:35 PM]  Nhặt +10296 beri
[03:08:36 PM]  Nhặt +9306 beri
[03:08:37 PM]  Nhặt +18315 beri
[03:08:38 PM]  Nhặt +2376 beri
[03:08:40 PM]  Nhặt +7029 beri
[03:08:41 PM]  Nhặt +19107 beri
[03:08:42 PM]  Nhặt +10197 beri
[03:08:43 PM]  Nhặt +19404 beri
[03:08:44 PM]  Nhặt +18810 beri
[03:08:46 PM]  Nhặt +11682 beri
[03:08:48 PM]  Nhặt +18018 beri
[03:08:49 PM]  Nhặt +16533 beri
[03:08:50 PM]  Nhặt +9009 beri
[03:08:59 PM]  Nhặt +16929 beri
[03:08:59 PM]  Nhặt +15246 beri
[03:09:01 PM]  Nhặt +9108 beri
[03:09:05 PM]  Nhặt +8910 beri
[03:09:07 PM]  Nhặt +18315 beri
[03:09:10 PM]  Nhặt +17325 beri
[03:09:17 PM]  Nhặt +3564 beri
[03:09:20 PM]  Nhặt +5247 beri
[03:09:25 PM]  Nhặt +1584 beri
[03:09:27 PM]  Nhặt +792 beri
[03:09:27 PM]  Nhặt +12078 beri
[03:09:31 PM]  Nhặt +19305 beri
[03:09:34 PM]  Nhặt +6732 beri
[03:09:36 PM]  Nhặt +8118 beri
[03:09:37 PM]  Nhặt +10791 beri
[03:09:41 PM]  Nhặt +17820 beri
[03:09:42 PM]  Nhặt +12870 beri
[03:09:47 PM]  Nhặt +18216 beri
[03:09:53 PM]  Nhặt +12177 beri
[03:09:59 PM]  Nhặt +15048 beri
[03:10:03 PM]  Nhặt +891 beri
[03:10:04 PM]  Nhặt +2772 beri
[03:10:05 PM]  Nhặt +7524 beri
[03:10:09 PM]  Nhặt +4257 beri
[03:10:12 PM]  Nhặt +10098 beri
[03:10:13 PM]  Nhặt +19503 beri
[03:10:14 PM]  Nhặt +1287 beri
[03:10:15 PM]  Nhặt +18711 beri
[03:10:16 PM]  Nhặt +15939 beri
[03:10:17 PM]  Nhặt +1089 beri
[03:10:21 PM]  Nhặt +2376 beri
[03:10:24 PM]  Nhặt +15345 beri
[03:10:26 PM]  Nhặt +3168 beri
[03:10:27 PM]  Nhặt +4455 beri
[03:10:30 PM]  Nhặt +2673 beri
[03:10:31 PM]  Nhặt +18117 beri
[03:10:32 PM]  Nhặt +15048 beri
[03:10:34 PM]  Nhặt +18018 beri
[03:10:36 PM]  Nhặt +9603 beri
[03:10:38 PM]  Nhặt +14157 beri
[03:10:39 PM]  Nhặt +6930 beri
[03:10:41 PM]  Nhặt +17919 beri
[03:10:44 PM]  Nhặt +19206 beri
[03:10:46 PM]  Nhặt +1287 beri
[03:10:47 PM]  Nhặt +13068 beri
[03:10:48 PM]  Nhặt +4356 beri
[03:10:51 PM]  Nhặt +15444 beri
[03:10:52 PM]  Nhặt +3069 beri
[03:10:53 PM]  Nhặt +7128 beri
[03:10:54 PM]  Nhặt +8217 beri
[03:10:55 PM]  Nhặt +11979 beri
[03:10:56 PM]  Nhặt +18414 beri
[03:11:02 PM]  Nhặt +5841 beri
[03:11:03 PM]  Nhặt +4752 beri
[03:11:06 PM]  Nhặt +8613 beri
[03:11:08 PM]  Nhặt +1782 beri
[03:11:11 PM]  Nhặt +15345 beri
[03:11:15 PM]  Nhặt +2277 beri
[03:11:16 PM]  Nhặt +12870 beri
[03:11:17 PM]  Nhặt +13761 beri
[03:11:20 PM]  Nhặt +1089 beri
[03:11:21 PM]  Nhặt +297 beri
[03:11:23 PM]  Nhặt +4158 beri
[03:11:24 PM]  Nhặt +1881 beri
[03:11:25 PM]  Nhặt +8019 beri
[03:11:28 PM]  Nhặt +6039 beri
[03:11:33 PM]  Nhặt +10593 beri
[03:11:34 PM]  Nhặt +19206 beri
[03:11:37 PM]  Nhặt +6930 beri
[03:11:41 PM]  Nhặt +11088 beri
[03:11:43 PM]  Nhặt +18909 beri
[03:11:45 PM]  Nhặt +12177 beri
[03:11:46 PM]  Nhặt +3267 beri
[03:11:49 PM]  Nhặt +13266 beri
[03:11:50 PM]  Nhặt +9900 beri
[03:11:51 PM]  Nhặt +17127 beri
[03:11:52 PM]  Nhặt +14256 beri
[03:11:58 PM]  Nhặt +18117 beri
[03:12:00 PM]  Nhặt +3366 beri
[03:12:03 PM]  Nhặt +3267 beri
[03:12:04 PM]  Nhặt +1683 beri
[03:12:06 PM]  Nhặt +14652 beri
[03:12:08 PM]  Nhặt +6831 beri
[03:12:09 PM]  Nhặt +4455 beri
[03:12:11 PM]  Nhặt +9207 beri
[03:12:12 PM]  Nhặt +3564 beri
[03:12:13 PM]  Nhặt +5148 beri
[03:12:15 PM]  Nhặt +12969 beri
[03:12:18 PM]  Nhặt +7920 beri
[03:12:19 PM]  Nhặt +15741 beri
[03:12:26 PM]  Nhặt +12177 beri
[03:12:28 PM]  Nhặt +12078 beri
[03:12:30 PM]  Nhặt +16830 beri
[03:12:32 PM]  Nhặt +11484 beri
[03:12:39 PM]  Nhặt +19404 beri
[03:12:40 PM]  Nhặt +2772 beri
[03:12:43 PM]  Nhặt +12276 beri
[03:12:46 PM]  Nhặt +13464 beri
[03:12:47 PM]  Nhặt +7128 beri
[03:12:48 PM]  Nhặt +13959 beri
[03:12:49 PM]  Nhặt +2178 beri
[03:12:50 PM]  Nhặt +19503 beri
[03:12:51 PM]  Nhặt +2079 beri
[03:12:53 PM]  Nhặt +15444 beri
[03:12:54 PM]  Nhặt +1584 beri
[03:12:56 PM]  Nhặt +2871 beri
[03:13:00 PM]  Nhặt +19602 beri
[03:13:02 PM]  Nhặt +1980 beri
[03:13:03 PM]  Nhặt +1980 beri
[03:13:05 PM]  Nhặt +11979 beri
[03:13:10 PM]  Nhặt +2178 beri
[03:13:18 PM]  Nhặt +16632 beri
[03:13:22 PM]  Nhặt +16731 beri
[03:13:23 PM]  Nhặt +14850 beri
[03:13:28 PM]  Nhặt +16335 beri
[03:13:31 PM]  Nhặt +693 beri
[03:13:32 PM]  Nhặt +3069 beri
[03:13:34 PM]  Nhặt +3366 beri
[03:13:36 PM]  Nhặt +10197 beri
[03:13:39 PM]  Nhặt +9603 beri
[03:13:40 PM]  Nhặt +12078 beri
[03:14:21 PM]  Nhặt +5000 beri
[03:14:21 PM]  Nhặt +5200 beri
[03:14:22 PM]  Nhặt +6350 beri
[03:14:25 PM]  Nhặt +3250 beri
[03:14:26 PM]  Nhặt +6800 beri
[03:14:27 PM]  Nhặt +1100 beri
[03:14:28 PM]  Nhặt +3900 beri
[03:14:30 PM]  Nhặt +1900 beri
[03:14:31 PM]  Nhặt +4850 beri
[03:14:32 PM]  Nhặt +5350 beri
[03:14:33 PM]  Nhặt +700 beri
[03:14:34 PM]  Nhặt +4100 beri
[03:14:35 PM]  Nhặt +2550 beri
[03:14:36 PM]  Nhặt +5050 beri
[03:14:37 PM]  Nhặt +2450 beri
[03:14:38 PM]  Nhặt +1400 beri
[03:14:40 PM]  Nhặt +200 beri
[03:14:41 PM]  Nhặt +7150 beri
[03:14:42 PM]  Nhặt +2150 beri
[03:14:43 PM]  Nhặt +9100 beri
[03:14:44 PM]  Nhặt +2600 beri
[03:14:45 PM]  Nhặt +500 beri
[03:14:46 PM]  Nhặt +7400 beri
[03:14:48 PM]  Nhặt +5950 beri
[03:14:49 PM]  Nhặt +1050 beri
[03:14:50 PM]  Nhặt +3550 beri
[03:14:51 PM]  Nhặt +7000 beri
[03:14:52 PM]  Nhặt +5550 beri
[03:14:53 PM]  Nhặt +1000 beri
[03:14:55 PM]  Nhặt +9250 beri
[03:14:55 PM]  Nhặt +7350 beri
[03:14:56 PM]  Nhặt +3300 beri
[03:14:57 PM]  Nhặt +2650 beri
[03:14:58 PM]  Nhặt +5300 beri
[03:15:00 PM]  Nhặt +4900 beri
[03:15:02 PM]  Nhặt +3950 beri
[03:15:03 PM]  Nhặt +2300 beri
[03:15:04 PM]  Nhặt +7000 beri
[03:15:06 PM]  Nhặt +3050 beri
[03:15:07 PM]  Nhặt +9300 beri
[03:15:08 PM]  Nhặt +9950 beri
[03:15:09 PM]  Nhặt +3700 beri
[03:15:10 PM]  Nhặt +1250 beri
[03:15:10 PM]  Nhặt +7100 beri
[03:15:11 PM]  Nhặt +1000 beri
[03:15:12 PM]  Nhặt +7300 beri
[03:15:13 PM]  Nhặt +6150 beri
[03:15:14 PM]  Nhặt +8800 beri
[03:15:15 PM]  Nhặt +1650 beri
[03:15:18 PM]  Nhặt +6450 beri
[03:15:19 PM]  Nhặt +2050 beri
[03:15:21 PM]  Nhặt +1850 beri
[03:15:23 PM]  Nhặt +4300 beri
[03:15:24 PM]  Nhặt +6000 beri
[03:15:25 PM]  Nhặt +2050 beri
[03:15:25 PM]  Nhặt +1600 beri
[03:15:26 PM]  Nhặt +1700 beri
[03:15:27 PM]  Nhặt +4250 beri
[03:15:28 PM]  Nhặt +5600 beri
[03:15:29 PM]  Nhặt +6150 beri
[03:15:30 PM]  Nhặt +2450 beri
[03:15:31 PM]  Nhặt +5200 beri
[03:15:32 PM]  Nhặt +2550 beri
[03:15:33 PM]  Nhặt +9800 beri
[03:15:35 PM]  Nhặt +1200 beri
[03:15:36 PM]  Nhặt +3200 beri
[03:15:37 PM]  Nhặt +7250 beri
[03:15:38 PM]  Nhặt +3200 beri
[03:15:40 PM]  Nhặt +9650 beri
[03:15:41 PM]  Nhặt +1150 beri
[03:15:45 PM]  Nhặt +8300 beri
[03:15:46 PM]  Nhặt +1650 beri
[03:15:47 PM]  Nhặt +8500 beri
[03:15:48 PM]  Nhặt +8250 beri
[03:15:51 PM]  Nhặt +5550 beri
[03:15:53 PM]  Nhặt +5800 beri
[03:15:54 PM]  Nhặt +7750 beri
[03:15:55 PM]  Nhặt +6450 beri
[03:15:56 PM]  Nhặt +4750 beri
[03:15:58 PM]  Nhặt +1900 beri
[03:15:59 PM]  Nhặt +5850 beri
[03:16:00 PM]  Nhặt +3550 beri
[03:16:01 PM]  Nhặt +9700 beri
[03:16:02 PM]  Nhặt +6450 beri
[03:16:03 PM]  Nhặt +4050 beri
[03:16:05 PM]  Nhặt +3200 beri
[03:16:06 PM]  Nhặt +7500 beri
[03:16:08 PM]  Nhặt +4600 beri
[03:16:09 PM]  Nhặt +1600 beri
[03:16:10 PM]  Nhặt +4700 beri
[03:16:13 PM]  Nhặt +9100 beri
[03:16:14 PM]  Nhặt +4150 beri
[03:16:15 PM]  Nhặt +6000 beri
[03:16:16 PM]  Nhặt +3300 beri
[03:16:17 PM]  Nhặt +2850 beri
[03:16:18 PM]  Nhặt +8700 beri
[03:16:19 PM]  Nhặt +4350 beri
[03:16:21 PM]  Nhặt +8300 beri
[03:16:22 PM]  Nhặt +6600 beri
[03:16:24 PM]  Nhặt +2300 beri
[03:16:25 PM]  Nhặt +6100 beri
[03:16:25 PM]  Nhặt +2300 beri
[03:16:31 PM]  Nhặt +5000 beri
[03:16:32 PM]  Nhặt +7650 beri
[03:16:33 PM]  Nhặt +1750 beri
[03:16:34 PM]  Nhặt +5450 beri
[03:16:38 PM]  Nhặt +6150 beri
[03:16:39 PM]  Nhặt +7450 beri
[03:16:41 PM]  Nhặt +5150 beri
[03:16:41 PM]  Nhặt +6250 beri
[03:16:42 PM]  Nhặt +4150 beri
[03:16:43 PM]  Nhặt +6000 beri
[03:16:45 PM]  Nhặt +7450 beri
[03:16:48 PM]  Nhặt +5300 beri
[03:16:49 PM]  Nhặt +700 beri
[03:16:50 PM]  Nhặt +5650 beri
[03:16:52 PM]  Nhặt +600 beri
[03:16:55 PM]  Nhặt +1250 beri
[03:16:56 PM]  Nhặt +5950 beri
[03:16:56 PM]  Nhặt +6200 beri
[03:16:58 PM]  Nhặt +4800 beri
[03:17:01 PM]  Nhặt +1150 beri
[03:17:02 PM]  Nhặt +8900 beri
[03:17:04 PM]  Nhặt +950 beri
[03:17:06 PM]  Nhặt +9150 beri
[03:17:09 PM]  Nhặt +3950 beri
[03:17:09 PM]  Nhặt +5350 beri
[03:17:10 PM]  Nhặt +9450 beri
[03:17:11 PM]  Nhặt +7200 beri
[03:17:12 PM]  Nhặt +4600 beri
[03:17:13 PM]  Nhặt +1450 beri
[03:17:14 PM]  Nhặt +2600 beri
[03:17:15 PM]  Nhặt +1100 beri
[03:17:16 PM]  Nhặt +5750 beri
[03:17:18 PM]  Nhặt +5400 beri
[03:17:21 PM]  Nhặt +7550 beri
[03:17:22 PM]  Nhặt +1100 beri
[03:17:23 PM]  Nhặt +7250 beri
[03:17:27 PM]  Nhặt +150 beri
[03:17:28 PM]  Nhặt +7300 beri
[03:17:29 PM]  Nhặt +1500 beri
[03:17:30 PM]  Nhặt +7400 beri
[03:17:31 PM]  Nhặt +2300 beri
[03:17:32 PM]  Nhặt +3800 beri
[03:17:33 PM]  Nhặt +1050 beri
[03:17:34 PM]  Nhặt +5300 beri
[03:17:35 PM]  Nhặt +4800 beri
[03:17:36 PM]  Nhặt +9250 beri
[03:17:37 PM]  Nhặt +9350 beri
[03:17:38 PM]  Nhặt +5200 beri
[03:17:38 PM]  Nhặt +8700 beri
[03:17:39 PM]  Nhặt +3550 beri
[03:17:40 PM]  Nhặt +8050 beri
[03:17:41 PM]  Nhặt +5150 beri
[03:17:43 PM]  Nhặt +6400 beri
[03:17:45 PM]  Nhặt +8850 beri
[03:17:46 PM]  Nhặt +5550 beri
[03:17:47 PM]  Nhặt +550 beri
[03:17:49 PM]  Nhặt +2500 beri
[03:17:51 PM]  Nhặt +2200 beri
[03:17:52 PM]  Nhặt +700 beri
[03:17:53 PM]  Nhặt +6250 beri
[03:17:54 PM]  Nhặt +150 beri
[03:17:55 PM]  Nhặt +300 beri
[03:17:56 PM]  Nhặt +6300 beri
[03:17:57 PM]  Nhặt +2250 beri
[03:17:58 PM]  Nhặt +8750 beri
[03:17:59 PM]  Nhặt +8050 beri
[03:18:02 PM]  Nhặt +5250 beri
[03:18:03 PM]  Nhặt +3550 beri
[03:18:04 PM]  Nhặt +8700 beri
[03:18:07 PM]  Nhặt +3600 beri
[03:18:08 PM]  Nhặt +8350 beri
[03:18:10 PM]  Nhặt +4200 beri
[03:18:13 PM]  Nhặt +1200 beri
[03:18:13 PM]  Nhặt +6300 beri
[03:18:16 PM]  Nhặt +5000 beri
[03:18:17 PM]  Nhặt +150 beri
[03:18:18 PM]  Nhặt +4650 beri
[03:18:19 PM]  Nhặt +7750 beri
[03:18:21 PM]  Nhặt +1850 beri
[03:18:22 PM]  Nhặt +2900 beri
[03:18:24 PM]  Nhặt +5400 beri
[03:18:25 PM]  Nhặt +8350 beri
[03:18:26 PM]  Nhặt +1450 beri
[03:18:28 PM]  Nhặt +9750 beri
[03:18:29 PM]  Nhặt +6250 beri
[03:18:31 PM]  Nhặt +5350 beri
[03:18:32 PM]  Nhặt +3600 beri
[03:18:33 PM]  Nhặt +4650 beri
[03:18:34 PM]  Nhặt +3500 beri
[03:18:35 PM]  Nhặt +9300 beri
[03:18:37 PM]  Nhặt +9600 beri
[03:18:38 PM]  Nhặt +4900 beri
[03:18:39 PM]  Nhặt +9700 beri
[03:18:39 PM]  Nhặt +5350 beri
[03:18:42 PM]  Nhặt +2700 beri
[03:18:43 PM]  Nhặt +7850 beri
[03:18:44 PM]  Nhặt +6400 beri
[03:18:45 PM]  Nhặt +7900 beri
[03:18:46 PM]  Nhặt +1750 beri
[03:18:47 PM]  Nhặt +4600 beri
[03:18:48 PM]  Nhặt +2450 beri
[03:18:49 PM]  Nhặt +6600 beri
[03:18:50 PM]  Nhặt +6400 beri
[03:18:51 PM]  Nhặt +650 beri
[03:18:52 PM]  Nhặt +600 beri
[03:18:52 PM]  Nhặt +50 beri
[03:18:53 PM]  Nhặt +7300 beri
[03:18:54 PM]  Nhặt +3700 beri
[03:18:55 PM]  Nhặt +7100 beri
[03:18:56 PM]  Nhặt +2600 beri
[03:18:57 PM]  Nhặt +9300 beri
[03:18:59 PM]  Nhặt +1800 beri
[03:19:00 PM]  Nhặt +2400 beri
[03:19:05 PM]  Nhặt +9650 beri
[03:19:06 PM]  Nhặt +8400 beri
[03:19:06 PM]  Nhặt +4250 beri
[03:19:07 PM]  Nhặt +9550 beri
[03:19:08 PM]  Nhặt +4100 beri
[03:19:09 PM]  Nhặt +6250 beri
[03:19:10 PM]  Nhặt +900 beri
[03:19:11 PM]  Nhặt +3600 beri
[03:19:13 PM]  Nhặt +5650 beri
[03:19:14 PM]  Nhặt +2250 beri
[03:19:17 PM]  Nhặt +7000 beri
[03:19:18 PM]  Nhặt +4700 beri
[03:19:18 PM]  Nhặt +1500 beri
[03:19:19 PM]  Nhặt +6900 beri
[03:19:20 PM]  Nhặt +5450 beri
[03:19:22 PM]  Nhặt +7250 beri
[03:19:23 PM]  Nhặt +7200 beri
[03:19:24 PM]  Nhặt +3050 beri
[03:19:26 PM]  Nhặt +3200 beri
[03:19:27 PM]  Nhặt +3100 beri
[03:19:30 PM]  Nhặt +1950 beri
[03:19:31 PM]  Nhặt +7150 beri
[03:19:32 PM]  Nhặt +7600 beri
[03:19:33 PM]  Nhặt +4900 beri
[03:19:34 PM]  Nhặt +5750 beri
[03:19:36 PM]  Nhặt +3200 beri
[03:19:37 PM]  Nhặt +9650 beri
[03:19:39 PM]  Nhặt +1600 beri
[03:19:40 PM]  Nhặt +4450 beri
[03:19:41 PM]  Nhặt +9550 beri
[03:19:42 PM]  Nhặt +1050 beri
[03:19:43 PM]  Nhặt +8100 beri
[03:19:44 PM]  Nhặt +7950 beri
[03:19:45 PM]  Nhặt +7500 beri
[03:19:45 PM]  Nhặt +7900 beri
[03:19:46 PM]  Nhặt +3100 beri
[03:19:47 PM]  Nhặt +9750 beri
[03:19:48 PM]  Nhặt +8600 beri
[03:19:50 PM]  Nhặt +1900 beri
[03:19:51 PM]  Nhặt +150 beri
[03:19:52 PM]  Nhặt +2000 beri
[03:19:52 PM]  Nhặt +4800 beri
[03:19:54 PM]  Nhặt +3250 beri
[03:19:55 PM]  Nhặt +3150 beri
[03:19:56 PM]  Nhặt +8650 beri
[03:19:58 PM]  Nhặt +2800 beri
[03:19:59 PM]  Nhặt +7850 beri
[03:20:00 PM]  Nhặt +1300 beri
[03:20:02 PM]  Nhặt +4500 beri
[03:20:04 PM]  Nhặt +5950 beri
[03:20:05 PM]  Nhặt +2600 beri
[03:20:06 PM]  Nhặt +2450 beri
[03:20:07 PM]  Nhặt +7650 beri
[03:20:10 PM]  Nhặt +2300 beri
[03:20:11 PM]  Nhặt +7950 beri
[03:20:12 PM]  Nhặt +4250 beri
[03:20:13 PM]  Nhặt +2300 beri
[03:20:16 PM]  Nhặt +4100 beri
[03:20:17 PM]  Nhặt +7850 beri
[03:20:18 PM]  Nhặt +9500 beri
[03:20:19 PM]  Nhặt +5300 beri
[03:20:20 PM]  Nhặt +6400 beri
[03:20:22 PM]  Nhặt +3100 beri
[03:20:23 PM]  Nhặt +5600 beri
[03:20:26 PM]  Nhặt +2100 beri
[03:20:27 PM]  Nhặt +6100 beri
[03:20:29 PM]  Nhặt +9300 beri
[03:20:30 PM]  Nhặt +9400 beri
[03:20:31 PM]  Nhặt +4300 beri
[03:20:33 PM]  Nhặt +9550 beri
[03:20:34 PM]  Nhặt +1850 beri
[03:20:35 PM]  Nhặt +2500 beri
[03:20:36 PM]  Nhặt +750 beri
[03:20:39 PM]  Nhặt +5200 beri
[03:20:40 PM]  Nhặt +3350 beri
[03:20:41 PM]  Nhặt +7300 beri
[03:20:46 PM]  Nhặt +3250 beri
[03:20:48 PM]  Nhặt +1800 beri
[03:20:49 PM]  Nhặt +1800 beri
[03:20:50 PM]  Nhặt +250 beri
[03:20:51 PM]  Nhặt +3850 beri
[03:20:52 PM]  Nhặt +1300 beri
[03:20:53 PM]  Nhặt +5500 beri
[03:20:54 PM]  Nhặt +7050 beri
[03:20:56 PM]  Nhặt +9400 beri
[03:20:57 PM]  Nhặt +3100 beri
[03:20:57 PM]  Nhặt +7450 beri
[03:20:58 PM]  Nhặt +6550 beri
[03:20:59 PM]  Nhặt +200 beri
[03:21:02 PM]  Nhặt +8700 beri
[03:21:03 PM]  Nhặt +1250 beri
[03:21:04 PM]  Nhặt +7050 beri
[03:21:07 PM]  Nhặt +5200 beri
[03:21:09 PM]  Nhặt +1800 beri
[03:21:10 PM]  Nhặt +950 beri
[03:21:12 PM]  Nhặt +700 beri
[03:21:13 PM]  Nhặt +4550 beri
[03:21:13 PM]  Nhặt +7200 beri
[03:21:14 PM]  Nhặt +9200 beri
[03:21:16 PM]  Nhặt +6950 beri
[03:21:17 PM]  Nhặt +2700 beri
[03:21:18 PM]  Nhặt +6200 beri
[03:22:34 PM]  Nhặt +58 beri
[03:22:34 PM]  Nhặt +244 beri
[03:30:31 PM]  Nhặt +19701 beri
[03:30:32 PM]  Nhặt +13068 beri
[03:30:34 PM]  Nhặt +11484 beri
[03:30:38 PM]  Nhặt +16929 beri
[03:30:38 PM]  Nhặt +16236 beri
[03:30:39 PM]  Nhặt +4653 beri
[03:30:41 PM]  Nhặt +16929 beri
[03:30:46 PM]  Nhặt +13761 beri
[03:30:47 PM]  Nhặt +7425 beri
[03:30:48 PM]  Nhặt +4950 beri
[03:30:49 PM]  Nhặt +6633 beri
[03:30:52 PM]  Nhặt +13761 beri
[03:30:53 PM]  Nhặt +12177 beri
[03:30:54 PM]  Nhặt +13365 beri
[03:30:55 PM]  Nhặt +13068 beri
[03:30:56 PM]  Nhặt +990 beri
[03:30:57 PM]  Nhặt +15642 beri
[03:30:59 PM]  Nhặt +15642 beri
[03:31:00 PM]  Nhặt +4554 beri
[03:31:01 PM]  Nhặt +5346 beri
[03:31:03 PM]  Nhặt +18117 beri
[03:31:05 PM]  Nhặt +13167 beri
[03:31:06 PM]  Nhặt +1683 beri
[03:31:07 PM]  Nhặt +17622 beri
[03:31:14 PM]  Nhặt +3267 beri
[03:31:16 PM]  Nhặt +16236 beri
[03:31:16 PM]  Nhặt +4059 beri
[03:31:19 PM]  Nhặt +10593 beri
[03:31:21 PM]  Nhặt +19701 beri
[03:31:22 PM]  Nhặt +12078 beri
[03:31:23 PM]  Nhặt +18414 beri
[03:31:25 PM]  Nhặt +8217 beri
[03:31:27 PM]  Nhặt +15939 beri
[03:31:28 PM]  Nhặt +9009 beri
[03:31:30 PM]  Nhặt +2871 beri
[03:31:31 PM]  Nhặt +6831 beri
[03:31:33 PM]  Nhặt +9801 beri
[03:31:34 PM]  Nhặt +1485 beri
[03:31:36 PM]  Nhặt +3465 beri
[03:31:38 PM]  Nhặt +495 beri
[03:31:39 PM]  Nhặt +3069 beri
[03:31:43 PM]  Nhặt +6138 beri
[03:31:47 PM]  Nhặt +16335 beri
[03:31:48 PM]  Nhặt +6138 beri
[03:31:48 PM]  Nhặt +9702 beri
[03:31:49 PM]  Nhặt +7128 beri
[03:31:51 PM]  Nhặt +8415 beri
[03:31:53 PM]  Nhặt +990 beri
[03:31:54 PM]  Nhặt +16236 beri
[03:31:56 PM]  Nhặt +15048 beri
[03:31:58 PM]  Nhặt +14751 beri
[03:31:59 PM]  Nhặt +13365 beri
